Device #0, Loaded binary from: /root/.qrack/qrack_ocl_dev_Tesla_V100-PCIE-12GB.ir
Device #1, Loaded binary from: /root/.qrack/qrack_ocl_dev_NVIDIA_CMP_50HX.ir
Device #2, Loaded binary from: /root/.qrack/qrack_ocl_dev_NVIDIA_CMP_50HX.ir
{'width': 96, 'depth': 1, 'trial': 1, 'magnetization': 0.6684366861979165, 'square_magnetization': 0.4520098368326811, 'seconds': 19.754483943001105}
{'width': 96, 'depth': 1, 'trial': 4, 'magnetization': 0.6673177083333339, 'square_magnetization': 0.45103878445095336, 'seconds': 18.766388841999287}
{'width': 96, 'depth': 2, 'trial': 4, 'magnetization': 0.43640136718749967, 'square_magnetization': 0.1987287733289934, 'seconds': 79.16355203800049}
{'width': 96, 'depth': 3, 'trial': 4, 'magnetization': 0.3303629557291666, 'square_magnetization': 0.11914062499999946, 'seconds': 166.47920629900182}
{'width': 96, 'depth': 4, 'trial': 4, 'magnetization': 0.2713623046875003, 'square_magnetization': 0.0850236680772568, 'seconds': 329.1322838449996}
{'width': 96, 'depth': 5, 'trial': 4, 'magnetization': 0.2229817708333335, 'square_magnetization': 0.06242624918619808, 'seconds': 502.415889240001}
{'width': 96, 'depth': 6, 'trial': 4, 'magnetization': 0.18029785156250006, 'square_magnetization': 0.04402414957682303, 'seconds': 675.4783119560016}
{'width': 96, 'depth': 7, 'trial': 4, 'magnetization': 0.1544189453124999, 'square_magnetization': 0.03440856933593744, 'seconds': 847.8363306179999}
{'width': 96, 'depth': 8, 'trial': 4, 'magnetization': 0.11960856119791659, 'square_magnetization': 0.024378882514105804, 'seconds': 1021.5688615940016}
{'width': 96, 'depth': 9, 'trial': 4, 'magnetization': 0.10270182291666671, 'square_magnetization': 0.02026028103298611, 'seconds': 1194.7083739980008}
{'width': 96, 'depth': 10, 'trial': 4, 'magnetization': 0.0902913411458335, 'square_magnetization': 0.019640604654947876, 'seconds': 1367.7318390030014}
{'width': 96, 'depth': 11, 'trial': 4, 'magnetization': 0.054748535156250014, 'square_magnetization': 0.013840993245442761, 'seconds': 1540.1688041390007}
{'width': 96, 'depth': 12, 'trial': 4, 'magnetization': 0.05434163411458329, 'square_magnetization': 0.012833065456814247, 'seconds': 1712.9514969730008}
{'width': 96, 'depth': 13, 'trial': 4, 'magnetization': 0.003031412760416666, 'square_magnetization': 0.010103437635633703, 'seconds': 1893.4885353419995}
{'width': 96, 'depth': 14, 'trial': 4, 'magnetization': 0.006734212239583334, 'square_magnetization': 0.009994082980685768, 'seconds': 2066.160047669}
{'width': 96, 'depth': 15, 'trial': 4, 'magnetization': -0.003519694010416666, 'square_magnetization': 0.011455535888671889, 'seconds': 2239.467434227001}
{'width': 96, 'depth': 16, 'trial': 4, 'magnetization': 0.012451171874999984, 'square_magnetization': 0.01012759738498265, 'seconds': 2412.5909569350006}
{'width': 96, 'depth': 17, 'trial': 4, 'magnetization': 0.020304361979166664, 'square_magnetization': 0.011238098144531276, 'seconds': 2581.870946453}
{'width': 96, 'depth': 18, 'trial': 4, 'magnetization': 0.040974934895833245, 'square_magnetization': 0.011704338921441002, 'seconds': 2754.5972976119992}
{'width': 96, 'depth': 19, 'trial': 4, 'magnetization': 0.01731363932291667, 'square_magnetization': 0.010082244873046878, 'seconds': 2927.5118508279993}
{'width': 96, 'depth': 20, 'trial': 4, 'magnetization': -0.0020548502604166665, 'square_magnetization': 0.009554968939887158, 'seconds': 3099.9794259260016}
{'width': 96, 'depth': 1, 'trial': 5, 'magnetization': 0.6666666666666675, 'square_magnetization': 0.45005204942491206, 'seconds': 18.421260572999017}
{'width': 96, 'depth': 2, 'trial': 5, 'magnetization': 0.4352823893229166, 'square_magnetization': 0.19800949096679724, 'seconds': 81.153714434}
{'width': 96, 'depth': 3, 'trial': 5, 'magnetization': 0.3292236328125, 'square_magnetization': 0.11829376220703088, 'seconds': 164.997790540001}
{'width': 96, 'depth': 4, 'trial': 5, 'magnetization': 0.27207438151041635, 'square_magnetization': 0.08585908677842878, 'seconds': 329.59146389500165}
{'width': 96, 'depth': 5, 'trial': 5, 'magnetization': 0.23612467447916669, 'square_magnetization': 0.06727430555555569, 'seconds': 501.72086509699875}
{'width': 96, 'depth': 6, 'trial': 5, 'magnetization': 0.17879231770833331, 'square_magnetization': 0.04310862223307294, 'seconds': 674.0256878690016}
{'width': 96, 'depth': 7, 'trial': 5, 'magnetization': 0.1703694661458334, 'square_magnetization': 0.040856255425347265, 'seconds': 847.2306695680018}
{'width': 96, 'depth': 8, 'trial': 5, 'magnetization': 0.11464436848958322, 'square_magnetization': 0.02373123168945306, 'seconds': 1018.1170929500004}
{'width': 96, 'depth': 9, 'trial': 5, 'magnetization': 0.1066691080729169, 'square_magnetization': 0.02240371704101557, 'seconds': 1191.535190636001}
{'width': 96, 'depth': 10, 'trial': 5, 'magnetization': 0.09873453776041666, 'square_magnetization': 0.02081086900499129, 'seconds': 1364.7597723860017}
{'width': 96, 'depth': 11, 'trial': 5, 'magnetization': 0.051961263020833336, 'square_magnetization': 0.013059828016493092, 'seconds': 1536.981939737001}
{'width': 96, 'depth': 12, 'trial': 5, 'magnetization': 0.04807535807291668, 'square_magnetization': 0.012465159098307322, 'seconds': 1709.0382552180017}
{'width': 96, 'depth': 13, 'trial': 5, 'magnetization': 0.005777994791666661, 'square_magnetization': 0.00969187418619791, 'seconds': 1881.888655147999}
{'width': 96, 'depth': 14, 'trial': 5, 'magnetization': 0.00905354817708333, 'square_magnetization': 0.010640886094835102, 'seconds': 2057.1620760709993}
{'width': 96, 'depth': 15, 'trial': 5, 'magnetization': 0.00016276041666666874, 'square_magnetization': 0.010307312011718781, 'seconds': 2232.5164266770007}
{'width': 96, 'depth': 16, 'trial': 5, 'magnetization': 0.012532552083333332, 'square_magnetization': 0.010850694444444472, 'seconds': 2403.5958866869987}
{'width': 96, 'depth': 17, 'trial': 5, 'magnetization': 0.012084960937499991, 'square_magnetization': 0.011133829752604194, 'seconds': 2576.4411636059995}
{'width': 96, 'depth': 18, 'trial': 5, 'magnetization': 0.03948974609375002, 'square_magnetization': 0.012240515814887172, 'seconds': 2749.493149848}
{'width': 96, 'depth': 19, 'trial': 5, 'magnetization': 0.01314290364583332, 'square_magnetization': 0.00982920328776042, 'seconds': 2918.4825904530007}
{'width': 96, 'depth': 20, 'trial': 5, 'magnetization': -0.011840820312500023, 'square_magnetization': 0.00984530978732639, 'seconds': 3091.2709256419985}
Default platform: NVIDIA CUDA
Default device: #1, NVIDIA CMP 50HX
OpenCL device #0: Tesla V100-PCIE-12GB
OpenCL device #1: NVIDIA CMP 50HX
OpenCL device #2: NVIDIA CMP 50HX
